convo.id,speaker,turn.text
8732, THEM, well i propose you take both books and i take the hat and the balls . 
8732, YOU, alright this is taking too long ; no deal . 
8733,THEM, gimme the ball and one book 
8733, YOU, i need both books and a hat 
8733, THEM, ok 
8733, YOU, deal 
8734,YOU, gimme the ball and one book 
8734, THEM, i need both books and a hat 
8734, YOU, ok 
8734, THEM, deal 
8735,THEM, i would like the books and the hat . 
8735, YOU, i want the balls and the books 
8735, THEM, can i have one of the books ? 
8735, YOU, i need either the hat and 1 book or both books 
8736,THEM," i would like the book , you can have the rest . "
8736, YOU, that will work . 
8737,YOU," i would like the book , you can have the rest . "
8737, THEM, that will work . 
8738,YOU, i'd like one basketball and one hat and one book . 
8738, THEM, i need all hats or 2 hats and the ball . 
8738, YOU," you can have the hats , i'll keep the ball and the books . "
8739,THEM, i'd like one basketball and one hat and one book . 
8739, YOU, i need all hats or 2 hats and the ball . 
8739, THEM," you can have the hats , i'll keep the ball and the books . "
8740,YOU, i would like 1 book 1 ball 
8740, THEM," ok , deal "
8740, YOU, ok 
8741,THEM, i would like 1 book 1 ball 
8741, YOU," ok , deal "
8741, THEM, ok 
8742,YOU, what would you like 
8742, THEM, i'll take the hats and the book 
8742, YOU, deal 
8742, THEM, deal 
8743,THEM, what would you like 
8743, YOU, i'll take the hats and the book 
8743, THEM, deal 
8743, YOU, deal 
8744,YOU, hi 
8744, THEM, you can have the books if i can have the hat and balls 
8745,THEM, hi 
8745, YOU, you can have the books if i can have the hat and balls 
8746,YOU, can i have the balls and 1 hat ? 
8746, THEM, i would like 2 hats and i will give you the rest 
8746, YOU, okay deal 
8747,THEM, can i have the balls and 1 hat ? 
8747, YOU, i would like 2 hats and i will give you the rest 
8747, THEM, okay deal 
8748,THEM, the book is super important to me . what are your feelings on that ? 
8748, YOU, unfortunately the same for me . i'll take the rest if you want the book alone . 
8748, THEM, could i have the book and one ball ? will that work ? 
8748, YOU," with the book being imporant for you , i assume its high value . i wouldn't even get half the max points if i gave up one item . "
8748, THEM," okay . book for me , everything else for you . good ? "
8748, YOU, yes . 
8749,YOU, the book is super important to me . what are your feelings on that ? 
8749, THEM, unfortunately the same for me . i'll take the rest if you want the book alone . 
8749, YOU, could i have the book and one ball ? will that work ? 
8749, THEM," with the book being imporant for you , i assume its high value . i wouldn't even get half the max points if i gave up one item . "
8749, YOU," okay . book for me , everything else for you . good ? "
8749, THEM, yes . 
8750,YOU, i want the hat and ball 
8750, THEM, i want the ball and the books . 
8750, YOU, i can only give you the books if you let me keep the ball and hat 
8750, THEM, you can have all 3 books . i will take the hat and the ball . 
8750, YOU, cant do it 
8750, THEM, i can take the ball and 2 books . 
8750, YOU, i need the ball and at least 1 book 
8750, THEM, if you want the ball so bad . you take the ball - i will take the rest . 
8750, YOU, no deal 
8750, THEM, no deal . 
8751,THEM, i want the hat and ball 
8751, YOU, i want the ball and the books . 
8751, THEM, i can only give you the books if you let me keep the ball and hat 
8751, YOU, you can have all 3 books . i will take the hat and the ball . 
8751, THEM, cant do it 
8751, YOU, i can take the ball and 2 books . 
8751, THEM, i need the ball and at least 1 book 
8751, YOU, if you want the ball so bad . you take the ball - i will take the rest . 
8751, THEM, no deal 
8751, YOU, no deal . 
8752,YOU," hello , which items would you prefer ? "
8752, THEM, how about both books ? 
8752, YOU, okay . can i have the hats and ball ? 
8753,THEM," hello , which items would you prefer ? "
8753, YOU, how about both books ? 
8753, THEM, okay . can i have the hats and ball ? 
8754,YOU, i would like the hat and 1 book . you can have all the balla\ 
8754, THEM," okay , so i'll take all balls and a book . deal . "
8755,THEM, i would like the hat and 1 book . you can have all the balla\ 
8755, YOU," okay , so i'll take all balls and a book . deal . "
8756,THEM, i can give you the book 
8756, YOU, i want the book and two balls . 
8756, THEM, no you can have the book 
8756, YOU, i will take a ball and a book . 
8756, THEM, no i need both balls i will give you a book and 1 hat 
8756, YOU, you don't understand . i have no value for either book or hat . so i will take the book and a ball . 
8756, THEM, if you have no value for the book why do you want the book ? you dont understand i need both balls 
8756, YOU, i can't submit the hit if i choose something other than a ball only . 
8756, THEM, neither can i 
8756, YOU, you only have to have one item i think 
8756, THEM, no deal 
8757,YOU, i can give you the book 
8757, THEM, i want the book and two balls . 
8757, YOU, no you can have the book 
8757, THEM, i will take a ball and a book . 
8757, YOU, no i need both balls i will give you a book and 1 hat 
8757, THEM, you don't understand . i have no value for either book or hat . so i will take the book and a ball . 
8757, YOU, if you have no value for the book why do you want the book ? you dont understand i need both balls 
8757, THEM, i can't submit the hit if i choose something other than a ball only . 
8757, YOU, neither can i 
8757, THEM, you only have to have one item i think 
8757, YOU, no deal 
8758,YOU, i'd like books . you can have the rest . 
8758, THEM, the orphanage i work at could use at least 1 book to read 
8758, YOU, then i'll take 1 ball and 2 books . 
8758, THEM, no i think the kids need exercise more than reading . i will take the balls and the hat . you keep the books 
8759,THEM, i'd like books . you can have the rest . 
8759, YOU, the orphanage i work at could use at least 1 book to read 
8759, THEM, then i'll take 1 ball and 2 books . 
8759, YOU, no i think the kids need exercise more than reading . i will take the balls and the hat . you keep the books 
8760,THEM, i'd like hats and 1 ball or book . 
8760, YOU, i'll take 2 balls ; you have books and hats 
8761,YOU, i'd like hats and 1 ball or book . 
8761, THEM, i'll take 2 balls ; you have books and hats 
8762,THEM, gimme the balls and hats 
8762, YOU, i need the book and 1 ball ? 
8762, THEM, book and hats to you 
8762, YOU, ok i will take the book and 2 hats ? 
8762, THEM, yes deal 
8763,YOU, gimme the balls and hats 
8763, THEM, i need the book and 1 ball ? 
8763, YOU, book and hats to you 
8763, THEM, ok i will take the book and 2 hats ? 
8763, YOU, yes deal 
8764,THEM, i would like the ball and hat if possible 
8764, YOU, i will you the ball and 2 of the books . 
8764, THEM, i take the ball and 2 books ? 
8765,YOU, i would like the ball and hat if possible 
8765, THEM, i will you the ball and 2 of the books . 
8765, YOU, i take the ball and 2 books ? 
8766,THEM, i will take the hats and you can have the rest ? 
8766, YOU, ok 
8767,YOU, i will take the hats and you can have the rest ? 
8767, THEM, ok 
8768,THEM, ball for me and i give all else . . . cant beat that 
8768, YOU, no can do 
8768, THEM, well then we aint gonna deal . . . ball is 10 for me 
8768, YOU, ok then keep sending messages 
8768, THEM, no deal 
8768, YOU, no deal 
8768, THEM, no deal 
8768, YOU, no deal 
8768, THEM, nope 
8768, YOU, nope 
8769,YOU, ball for me and i give all else . . . cant beat that 
8769, THEM, no can do 
8769, YOU, well then we aint gonna deal . . . ball is 10 for me 
8769, THEM, ok then keep sending messages 
8769, YOU, no deal 
8769, THEM, no deal 
8769, YOU, no deal 
8769, THEM, no deal 
8769, YOU, nope 
8769, THEM, nope 
8770,YOU, i can let you have both books if i get everything else . 
8770, THEM, that doesn't work for me . i need the hat and 2 books 
8770, YOU, i can let you have the hat and one book . 
8770, THEM, i need both books in order for this to work 
8770, YOU," ok , we have a deal . i get the balls , you get the hat and books . "
8770, THEM, thank you . 2 books and 1 hat for me . 
8771,THEM, i can let you have both books if i get everything else . 
8771, YOU, that doesn't work for me . i need the hat and 2 books 
8771, THEM, i can let you have the hat and one book . 
8771, YOU, i need both books in order for this to work 
8771, THEM," ok , we have a deal . i get the balls , you get the hat and books . "
8771, YOU, thank you . 2 books and 1 hat for me . 
8772,YOU," hey there , i'd like the two hats and either a book or a ball . "
8772, THEM, no . 
8772, YOU," well , that's one way to prolong this agreement . what do you have in mind ? "
8773,THEM, i would like the hats and some books . 
8773, YOU, you can have the hats and one book . really need the ball and 3 books 
8773, THEM, deal . 
8774,YOU, i would like the hats and some books . 
8774, THEM, you can have the hats and one book . really need the ball and 3 books 
8774, YOU, deal . 
8775,YOU," hi , i would like the balls and the book . you can have the hats "
8775, THEM, gimme one ball to go with hats 
8775, YOU, sorry i need both balls . how about i get the balls and you get everything else ? 
8775, THEM, deal 
8776,THEM," hi , i would like the balls and the book . you can have the hats "
8776, YOU, gimme one ball to go with hats 
8776, THEM, sorry i need both balls . how about i get the balls and you get everything else ? 
8776, YOU, deal 
8777,YOU," i would like the ball and book , you can have 4 hats "
8777, THEM, i like the ball and book too 
8777, YOU, lets work on a deal then 
8777, THEM, how about i take the ball and 2 hats 
8777, YOU, i need the ball . i will take the ball and give you the hats and book 
8777, THEM, ok 
8778,THEM," i would like the ball and book , you can have 4 hats "
8778, YOU, i like the ball and book too 
8778, THEM, lets work on a deal then 
8778, YOU, how about i take the ball and 2 hats 
8778, THEM, i need the ball . i will take the ball and give you the hats and book 
8778, YOU, ok 
8779,YOU," books to you , hat and balls to me , , , what do you think ? "
8779, THEM, i like those balls 
8779, YOU," they are goodness . . . how about i get the hat and 1 ball , you the books and 1 ball ? "
8779, THEM, sure 
8780,THEM," books to you , hat and balls to me , , , what do you think ? "
8780, YOU, i like those balls 
8780, THEM," they are goodness . . . how about i get the hat and 1 ball , you the books and 1 ball ? "
8780, YOU, sure 
8781,YOU, i'll give you all the books and the ball if i can keep the hats 
8781, THEM, deal 
8782,THEM, i'll give you all the books and the ball if i can keep the hats 
8782, YOU, deal 
8783,THEM, i need the hats and 1 ball 
8783, YOU, how about one hat and both balls ? 
8783, THEM," i really need both hats , you can have the rest "
8783, YOU, okay thats fair 
8783, THEM, great 
8784,YOU, i need the hats and 1 ball 
8784, THEM, how about one hat and both balls ? 
8784, YOU," i really need both hats , you can have the rest "
8784, THEM, okay thats fair 
8784, YOU, great 
8785,THEM, i need the book . i'd also like all the hats . 
8785, YOU," no that won't work , i would like the book and 2 hats "
8785, THEM, i'll take the book and one ball ? 
8785, YOU," no , i need the book and 2 hats but no balls so you can have 1 hat and all the balls "
8785, THEM," nope . if you get the book , i need evefrything else . i can't accept any other offer . "
8785, YOU, ok its a deal 
