id,group,turn,youthem,text
11794,5897,1,1,YOU: i need the book and 2 balls 
11794,5897,2,0, THEM: how about you take all the balls and i keep the rest ? 
11794,5897,3,1, YOU: i need the book and at least 1 ball 
11794,5897,4,0," THEM: ok , so you get the book and one ball and i get the rest ? "
11794,5897,5,1, YOU: yes 
11794,5897,6,0, THEM: deal . 
11795,5898,1,0,THEM: i need the book and 2 balls 
11795,5898,2,1, YOU: how about you take all the balls and i keep the rest ? 
11795,5898,3,0, THEM: i need the book and at least 1 ball 
11795,5898,4,1," YOU: ok , so you get the book and one ball and i get the rest ? "
11795,5898,5,0, THEM: yes 
11795,5898,6,1, YOU: deal . 
11796,5898,1,1,YOU: you can have the book if i can have the ball and the books 
11796,5898,2,0," THEM: not possible , i have to have the ball and you can have the rest "
11796,5898,3,1, YOU: sounds good 
11796,5898,4,0, THEM: great 
11797,5899,1,0,THEM: you can have the book if i can have the ball and the books 
11797,5899,2,1," YOU: not possible , i have to have the ball and you can have the rest "
11797,5899,3,0, THEM: sounds good 
11797,5899,4,1, YOU: great 
11798,5899,1,1,"YOU: i would like the ball and books , you can have all 4 hats . does that work for you ? "
11798,5899,2,0, THEM: can i have the hats and a book also ? 
11799,5900,1,0,"THEM: i would like the ball and books , you can have all 4 hats . does that work for you ? "
11799,5900,2,1, YOU: can i have the hats and a book also ? 
11800,5900,1,0,THEM: i'd like the hat and ball 
11800,5900,2,1," YOU: i really need the hat , what else do you want ? "
11800,5900,3,0," THEM: you can have the hat , the rest to me "
11800,5900,4,1, YOU: deal . 
11801,5901,1,1,YOU: i'd like the hat and ball 
11801,5901,2,0," THEM: i really need the hat , what else do you want ? "
11801,5901,3,1," YOU: you can have the hat , the rest to me "
11801,5901,4,0, THEM: deal . 
11802,5901,1,1,YOU: i need the ball and two books . 
11802,5901,2,0, THEM: i suppose i could do that and i take all the hats 
11802,5901,3,1, YOU: deal 
11802,5901,4,0, THEM: deal 
11803,5902,1,0,THEM: i need the ball and two books . 
11803,5902,2,1, YOU: i suppose i could do that and i take all the hats 
11803,5902,3,0, THEM: deal 
11803,5902,4,1, YOU: deal 
11804,5902,1,0,THEM: can i have the hat and 1 book ? 
11804,5902,2,1," YOU: no chance , i need the hat and the ball "
11804,5902,3,0, THEM: i can give you the ball and all books but i need the hat 
11804,5902,4,1," YOU: not gonna happen , no hat no deal . i need the hat you can have the rest "
11804,5902,5,0," THEM: okay , deal "
11805,5903,1,1,YOU: can i have the hat and 1 book ? 
11805,5903,2,0," THEM: no chance , i need the hat and the ball "
11805,5903,3,1, YOU: i can give you the ball and all books but i need the hat 
11805,5903,4,0," THEM: not gonna happen , no hat no deal . i need the hat you can have the rest "
11805,5903,5,1," YOU: okay , deal "
11806,5903,1,0,THEM: i want the hats and books you can have the basketball 
11806,5903,2,1, YOU: i would like one of everything 
11806,5903,3,0, THEM: no deal . i need the hat and 1 book 
11806,5903,4,1, YOU: okay you take one hat and one book 
11806,5903,5,0, THEM: no sorry i meant hats 2 hats and 1 book 
11806,5903,6,1, YOU: thats not going to work . i need three items 
11806,5903,7,0, THEM: i will take both hats and you take the rest 
11806,5903,8,1, YOU: deal 
11807,5904,1,1,YOU: i want the hats and books you can have the basketball 
11807,5904,2,0, THEM: i would like one of everything 
11807,5904,3,1, YOU: no deal . i need the hat and 1 book 
11807,5904,4,0, THEM: okay you take one hat and one book 
11807,5904,5,1, YOU: no sorry i meant hats 2 hats and 1 book 
11807,5904,6,0, THEM: thats not going to work . i need three items 
11807,5904,7,1, YOU: i will take both hats and you take the rest 
11807,5904,8,0, THEM: deal 
11808,5904,1,1,YOU: i'd like a book and a ball 
11808,5904,2,0, THEM: i need ball 
11808,5904,3,1, YOU: i am okay with that 
11809,5905,1,0,THEM: i'd like a book and a ball 
11809,5905,2,1, YOU: i need ball 
11809,5905,3,0, THEM: i am okay with that 
11810,5905,1,0,"THEM: you can have the books , i want the hat and the balls "
11810,5905,2,1, YOU: okay deal . 
11811,5906,1,1,"YOU: you can have the books , i want the hat and the balls "
11811,5906,2,0, THEM: okay deal . 
11812,5906,1,1,YOU: hello - i'd like the ball and two books . you can have the two hats . 
11812,5906,2,0," THEM: i can't agree to that , i would like two books and a hat . "
11812,5906,3,1, YOU: i can't agree to that . i definitely need the two books . 
11812,5906,4,0," THEM: i would like a book , a hat , and a ball . "
11812,5906,5,1," YOU: can't do that either . at the very least , i can do a ball and one book . "
11812,5906,6,0, THEM: i won't agree to that so i guess we don't have a deal . 
11812,5906,7,1," YOU: ok , no deal then . "
11812,5906,8,0, THEM: yep no deal . 
11812,5906,9,1, YOU: no deal 
11812,5906,10,0, THEM: no deal . 
11813,5907,1,0,THEM: hello - i'd like the ball and two books . you can have the two hats . 
11813,5907,2,1," YOU: i can't agree to that , i would like two books and a hat . "
11813,5907,3,0, THEM: i can't agree to that . i definitely need the two books . 
11813,5907,4,1," YOU: i would like a book , a hat , and a ball . "
11813,5907,5,0," THEM: can't do that either . at the very least , i can do a ball and one book . "
11813,5907,6,1, YOU: i won't agree to that so i guess we don't have a deal . 
11813,5907,7,0," THEM: ok , no deal then . "
11813,5907,8,1, YOU: yep no deal . 
11813,5907,9,0, THEM: no deal 
11813,5907,10,1, YOU: no deal . 
11814,5907,1,1,YOU: hello ! i will give you two books and a hat ! 
11814,5907,2,0, THEM: how about the books a ball and a hat ? 
11814,5907,3,1, YOU: how about two balls and one hat ? 
11814,5907,4,0, THEM: the balls are basically worthless to me . 
11814,5907,5,1," YOU: okay , how about i give you two hats ? "
11814,5907,6,0, THEM: i'll take the books and a hat . 
11814,5907,7,1, YOU: no deal 
11814,5907,8,0, THEM: two hats and a worthless ball ? 
11814,5907,9,1, YOU: deal 
11815,5908,1,0,THEM: i would be happy with just the ball 
11815,5908,2,1, YOU: deal you get the ball i will take the hats and book 
11816,5908,1,1,YOU: i would be happy with just the ball 
11816,5908,2,0, THEM: deal you get the ball i will take the hats and book 
11817,5909,1,1,YOU: if i can have the books and the hat you can have the balls 
11817,5909,2,0, THEM: i need the hat and a ball 
11817,5909,3,1, YOU: i can not make that deal i need the hat as well . if i can have the hat and one book you can have the balls and one book 
11817,5909,4,0, THEM: that wont work 
11817,5909,5,1," YOU: okay then , i can not make a deal . i'm sorry . "
11817,5909,6,0, THEM: thats fine 
11817,5909,7,1, YOU: no deal . 
11817,5909,8,0, THEM: are you sure 
11817,5909,9,1," YOU: yes , no deal . i'm sorry . "
11817,5909,10,0," THEM: ok , well if you change your mind "
11818,5909,1,0,THEM: if i can have the books and the hat you can have the balls 
11818,5909,2,1, YOU: i need the hat and a ball 
11818,5909,3,0, THEM: i can not make that deal i need the hat as well . if i can have the hat and one book you can have the balls and one book 
11818,5909,4,1, YOU: that wont work 
11818,5909,5,0," THEM: okay then , i can not make a deal . i'm sorry . "
11818,5909,6,1, YOU: thats fine 
11818,5909,7,0, THEM: no deal . 
11818,5909,8,1, YOU: are you sure 
11818,5909,9,0," THEM: yes , no deal . i'm sorry . "
11818,5909,10,1," YOU: ok , well if you change your mind "
11819,5910,1,1,YOU: i would like both hats . 
11819,5910,2,0," THEM: i guess i can do that , deal ! "
11820,5910,1,0,THEM: i would like both hats . 
11820,5910,2,1," YOU: i guess i can do that , deal ! "
11821,5911,1,0,THEM: i want the hats and book 
11821,5911,2,1, YOU: 1 of each item i can do 
11821,5911,3,0, THEM: ok deal 
11821,5911,4,1, YOU: i will need 2 of any two of the three in return 
11821,5911,5,0, THEM: 2 balls and a hat to you ? 
11821,5911,6,1, YOU: agreed 
11822,5911,1,1,YOU: i want the hats and book 
11822,5911,2,0, THEM: 1 of each item i can do 
11822,5911,3,1, YOU: ok deal 
11822,5911,4,0, THEM: i will need 2 of any two of the three in return 
11822,5911,5,1, YOU: 2 balls and a hat to you ? 
11822,5911,6,0, THEM: agreed 
11823,5912,1,1,"YOU: i'd like the ball , the rest to you "
11823,5912,2,0, THEM: ok sounds good 
11824,5912,1,0,"THEM: i'd like the ball , the rest to you "
11824,5912,2,1, YOU: ok sounds good 
11825,5913,1,0,"THEM: i'll take a book , ball and hat "
11825,5913,2,1, YOU: you can have the ball and book and ill take the hats 
11825,5913,3,0, THEM: ok 
11826,5913,1,1,"YOU: i'll take a book , ball and hat "
11826,5913,2,0, THEM: you can have the ball and book and ill take the hats 
11826,5913,3,1, YOU: ok 
11827,5914,1,0,THEM: i just want the balls 
11827,5914,2,1, YOU: deal ! 
11828,5914,1,1,YOU: i just want the balls 
11828,5914,2,0, THEM: deal ! 
11829,5915,1,0,THEM: i'd like the hat . 
11829,5915,2,1, YOU: you can have the hat if i can have the book . 
11829,5915,3,0," THEM: deal , we can split the balls if you want . "
11829,5915,4,1, YOU: sounds great ! we will split the balls . have a great night ! 
11830,5915,1,1,YOU: i'd like the hat . 
11830,5915,2,0, THEM: you can have the hat if i can have the book . 
11830,5915,3,1," YOU: deal , we can split the balls if you want . "
11830,5915,4,0, THEM: sounds great ! we will split the balls . have a great night ! 
11831,5916,1,0,THEM: want 2 books 1 ball 
11831,5916,2,1, YOU: i can't do that i need the ball and the hats 
11831,5916,3,0, THEM: ball and 1 book is my best offer . 
11831,5916,4,1," YOU: i can't do that , i need both books and 2 hats "
11831,5916,5,0, THEM: can't do it - ball and 1 book for me 
11831,5916,6,1," YOU: i can't do that , no deal i guess "
11831,5916,7,0, THEM: guess not - good luck 
11831,5916,8,1, YOU: you too 
11831,5916,9,0, THEM: let's hit no deal button 
11831,5916,10,1, YOU: no deal 
11832,5916,1,1,YOU: want 2 books 1 ball 
11832,5916,2,0, THEM: i can't do that i need the ball and the hats 
11832,5916,3,1, YOU: ball and 1 book is my best offer . 
11832,5916,4,0," THEM: i can't do that , i need both books and 2 hats "
11832,5916,5,1, YOU: can't do it - ball and 1 book for me 
11832,5916,6,0," THEM: i can't do that , no deal i guess "
11832,5916,7,1, YOU: guess not - good luck 
11832,5916,8,0, THEM: you too 
11832,5916,9,1, YOU: let's hit no deal button 
11832,5916,10,0, THEM: no deal 
11833,5917,1,1,YOU: you can have the books if i can have the hat and balls 
11833,5917,2,0, THEM: how about i take the hat and two books ? you take the balls and 1 book ? 
11833,5917,3,1, YOU: the books hold no value for me so you can have the hat and books 
11833,5917,4,0, THEM: sounds good to me . 
11834,5917,1,0,THEM: you can have the books if i can have the hat and balls 
11834,5917,2,1, YOU: how about i take the hat and two books ? you take the balls and 1 book ? 
11834,5917,3,0, THEM: the books hold no value for me so you can have the hat and books 
11834,5917,4,1, YOU: sounds good to me . 
11835,5918,1,1,YOU: i can offer you the 2 balls 
11835,5918,2,0, THEM: i want the hat and two other items 
11835,5918,3,1, YOU: no deal i cannot offer you the hat unless i get everything else 
11835,5918,4,0, THEM: i want the hat and one other item or this isnt going to work 
11835,5918,5,1, YOU: i can give you the hat and 1 ball 
11835,5918,6,0, THEM: okay 
11835,5918,7,1, YOU: deal 
11836,5918,1,0,THEM: i can offer you the 2 balls 
11836,5918,2,1, YOU: i want the hat and two other items 
11836,5918,3,0, THEM: no deal i cannot offer you the hat unless i get everything else 
11836,5918,4,1, YOU: i want the hat and one other item or this isnt going to work 
11836,5918,5,0, THEM: i can give you the hat and 1 ball 
11836,5918,6,1, YOU: okay 
11836,5918,7,0, THEM: deal 
11837,5919,1,0,THEM: hello ! i will give you two books ! 
11837,5919,2,1, YOU: 2 books and a hat 
11837,5919,3,0, THEM: how about two books and one ball ? 
11837,5919,4,1," YOU: need the hat , bald . and im a lady . "
11837,5919,5,0, THEM: i am a cowboy ! i need that hat ! its the nicest one i have seen in a long time ! 
11837,5919,6,1, YOU: but my social needs . i need coverage for my shiny top . 
11837,5919,7,0, THEM: i can't let it go ! 
11837,5919,8,1, YOU: its the only thing worth anything to me . literally 
11837,5919,9,0, THEM: sadly me as well . i don't read and i don't play basketball . 
11837,5919,10,1, YOU: those are books ? me wish i cudz do da readunz . 
11837,5919,11,0," THEM: final offer , you can have one book and three balls . "
11838,5919,1,1,YOU: hello ! i will give you two books ! 
11838,5919,2,0, THEM: 2 books and a hat 
11838,5919,3,1, YOU: how about two books and one ball ? 
11838,5919,4,0," THEM: need the hat , bald . and im a lady . "
11838,5919,5,1, YOU: i am a cowboy ! i need that hat ! its the nicest one i have seen in a long time ! 
11838,5919,6,0, THEM: but my social needs . i need coverage for my shiny top . 
11838,5919,7,1, YOU: i can't let it go ! 
11838,5919,8,0, THEM: its the only thing worth anything to me . literally 
11838,5919,9,1, YOU: sadly me as well . i don't read and i don't play basketball . 
11838,5919,10,0, THEM: those are books ? me wish i cudz do da readunz . 
11838,5919,11,1," YOU: final offer , you can have one book and three balls . "
11839,5920,1,0,"THEM: i'll take one book , the hat , and one basketball . "
11839,5920,2,1, YOU: i'll give you one book and 2 basketballs 
11839,5920,3,0, THEM: okay . 
11840,5920,1,1,YOU: what would be good for you ? 
11840,5920,2,0, THEM: i would like the books 
11840,5920,3,1, YOU: ok i can give you the books for the ball and hats 
11840,5920,4,0, THEM: can i have 1 hat ? 
11840,5920,5,1, YOU: ok so i will take the ball and one hat then 
11840,5920,6,0, THEM: deal 
11841,5921,1,0,THEM: what would be good for you ? 
11841,5921,2,1, YOU: i would like the books 
11841,5921,3,0, THEM: ok i can give you the books for the ball and hats 
11841,5921,4,1, YOU: can i have 1 hat ? 
11841,5921,5,0, THEM: ok so i will take the ball and one hat then 
11841,5921,6,1, YOU: deal 
11842,5921,1,1,YOU: i'll take the book and hat if you want the balls 
11842,5921,2,0, THEM: i want the book and balls 
11842,5921,3,1, YOU: so do i 
11842,5921,4,0, THEM: gimme book and hat 
11842,5921,5,1, YOU: give me book and 2 balls 
11842,5921,6,0," THEM: i need book , you can have all else "
11842,5921,7,1, YOU: ok 
11843,5922,1,0,THEM: i'll take the book and hat if you want the balls 
11843,5922,2,1, YOU: i want the book and balls 
11843,5922,3,0, THEM: so do i 
11843,5922,4,1, YOU: gimme book and hat 
11843,5922,5,0, THEM: give me book and 2 balls 
11843,5922,6,1," YOU: i need book , you can have all else "
11843,5922,7,0, THEM: ok 
11844,5922,1,1,YOU: if i can have the books and the ball you can have the hats 
11844,5922,2,0, THEM: sorry but i really need the books 
11844,5922,3,1, YOU: so do i . . . can we split the difference ? we each get a book and i get the ball and you get the hats 
11845,5923,1,0,THEM: if i can have the books and the ball you can have the hats 
11845,5923,2,1, YOU: sorry but i really need the books 
