id,group,reward,agreement,item1,item2,item3
11105,5553,6,agree,1,0,1
11106,5553,6,agree,1,0,1
11107,5554,7,agree,1,4,0
11108,5554,no,agreement,agreement,NA,NA
11109,5555,no,agreement,agreement,NA,NA
11110,5555,8,agree,1,0,2
11111,5556,9,agree,1,2,0
11112,5556,3,disagree,0,1,2
11113,5557,7,disagree,1,1,1
11114,5557,10,agree,2,1,0
11115,5558,6,agree,0,0,2
11116,5558,7,disagree,3,1,1
11117,5559,10,agree,0,2,0
11118,5559,6,agree,2,0,2
11119,5560,6,agree,1,4,0
11120,5560,10,agree,0,0,2
11121,5561,8,agree,1,0,1
11122,5561,6,agree,1,3,0
11123,5562,9,agree,0,1,0
11124,5562,10,agree,3,0,1
11125,5563,7,agree,0,0,1
11126,5563,6,agree,1,4,0
11127,5564,7,agree,1,0,1
11128,5564,6,agree,0,3,0
11129,5565,8,agree,4,0,0
11130,5565,10,agree,0,1,1
11131,5566,5,disagree,1,0,1
11132,5566,4,disagree,1,0,1
11133,5567,6,agree,1,0,2
11134,5567,6,agree,0,2,0
11135,5568,no,agreement,agreement,NA,NA
11136,5568,9,agree,3,0,0
11137,5569,10,agree,0,1,2
11138,5569,9,disagree,0,1,0
11139,5570,8,disagree,2,0,1
11140,5570,6,agree,1,0,2
11141,5571,6,agree,0,2,1
11142,5571,6,agree,1,0,1
11143,5572,7,agree,0,1,2
11144,5572,10,agree,2,0,1
11145,5573,9,agree,0,3,0
11146,5573,6,agree,2,0,1
11147,5574,9,agree,1,1,0
11148,5574,10,agree,0,0,2
11149,5575,8,agree,1,4,0
11150,5575,7,agree,1,0,1
11151,5576,6,agree,0,3,0
11152,5576,6,agree,0,0,1
11153,5577,5,agree,4,1,0
11154,5577,9,disagree,1,0,4
11155,5578,4,disagree,1,0,4
11156,5578,8,agree,0,2,0
11157,5579,8,agree,1,0,2
11158,5579,9,agree,0,3,0
11159,5580,10,agree,3,0,1
11160,5580,10,agree,0,1,0
11161,5581,5,agree,3,0,1
11162,5581,6,agree,1,0,0
11163,5582,7,agree,0,1,3
11164,5582,8,agree,1,0,3
11165,5583,10,agree,0,1,0
11166,5583,8,agree,3,1,0
11167,5584,10,agree,0,0,1
11168,5584,9,disagree,2,1,0
11169,5585,7,agree,1,0,2
11170,5585,6,agree,2,1,0
11171,5586,no,agreement,agreement,NA,NA
11172,5586,no,agreement,agreement,NA,NA
11173,5587,8,agree,0,0,2
11174,5587,8,agree,2,1,0
11175,5588,no,agreement,agreement,NA,NA
11176,5588,no,agreement,agreement,NA,NA
11177,5589,no,agreement,agreement,NA,NA
11178,5589,no,agreement,agreement,NA,NA
11179,5590,5,agree,1,0,1
11180,5590,8,agree,2,1,0
11181,5591,6,agree,0,2,1
11182,5591,10,agree,2,0,0
11183,5592,8,disagree,1,1,2
11184,5592,6,agree,0,0,2
11185,5593,10,agree,2,2,0
11186,5593,7,agree,0,1,1
11187,5594,6,agree,2,0,3
11188,5594,10,agree,0,1,0
11189,5595,4,agree,1,0,3
11190,5595,6,agree,0,1,1
11191,5596,8,agree,1,2,0
11192,5596,8,agree,0,1,1
11193,5597,7,agree,1,0,2
11194,5597,no,agreement,agreement,NA,NA
11195,5598,no,agreement,agreement,NA,NA
11196,5598,6,agree,1,0,2
11197,5599,6,agree,0,2,0
11198,5599,6,agree,0,0,3
11199,5600,7,agree,2,1,0
11200,5600,6,agree,2,0,2
11201,5601,10,agree,0,1,1
11202,5601,6,agree,0,0,1
11203,5602,5,agree,3,2,0
11204,5602,7,agree,3,0,2
11205,5603,10,agree,0,1,0
11206,5603,7,agree,0,3,1
11207,5604,7,agree,1,1,0
11208,5604,5,agree,0,1,4
11209,5605,6,agree,1,0,0
11210,5605,6,agree,0,2,0
11211,5606,10,agree,1,0,3
11212,5606,7,agree,2,1,0
11213,5607,4,agree,1,0,2
11214,5607,5,agree,1,0,0
11215,5608,9,agree,1,3,1
11216,5608,9,agree,1,0,3
11217,5609,8,agree,1,1,0
11218,5609,10,agree,0,1,0
11219,5610,6,agree,1,0,3
11220,5610,6,disagree,0,0,3
11221,5611,9,disagree,0,1,0
11222,5611,no,agreement,agreement,NA,NA
11223,5612,no,agreement,agreement,NA,NA
11224,5612,8,agree,0,3,2
11225,5613,7,agree,1,0,0
11226,5613,6,agree,1,2,0
11227,5614,8,agree,1,1,2
11228,5614,7,agree,0,1,3
11229,5615,6,agree,3,0,0
11230,5615,7,agree,0,1,2
11231,5616,8,agree,1,2,0
11232,5616,8,disagree,2,1,1
11233,5617,6,disagree,2,0,1
11234,5617,5,agree,0,1,3
11235,5618,9,agree,1,0,0
11236,5618,6,agree,1,1,1
11237,5619,6,agree,2,0,0
11238,5619,6,agree,1,0,2
11239,5620,9,agree,1,2,0
11240,5620,10,disagree,1,1,1
11241,5621,7,disagree,2,1,0
11242,5621,10,agree,1,0,0
11243,5622,7,agree,0,1,4
11244,5622,6,agree,0,1,1
11245,5623,7,agree,1,2,0
11246,5623,9,agree,1,3,0
11247,5624,7,agree,1,0,1
11248,5624,8,agree,0,1,2
11249,5625,6,agree,2,0,0
11250,5625,no,agreement,agreement,NA,NA
11251,5626,no,agreement,agreement,NA,NA
11252,5626,no,agreement,agreement,NA,NA
11253,5627,no,agreement,agreement,NA,NA
11254,5627,8,agree,1,0,0
11255,5628,7,agree,0,3,1
11256,5628,8,agree,0,1,1
11257,5629,8,agree,3,2,0
11258,5629,6,agree,1,0,3
11259,5630,8,agree,1,1,0
11260,5630,7,disagree,1,0,0
11261,5631,7,disagree,0,3,1
11262,5631,8,agree,1,0,2
11263,5632,9,agree,1,1,0
11264,5632,6,agree,0,0,2
11265,5633,8,agree,1,2,0
11266,5633,8,agree,0,1,0
11267,5634,10,agree,2,0,2
11268,5634,8,agree,0,1,0
11269,5635,8,agree,4,0,2
11270,5635,8,agree,0,2,0
11271,5636,10,agree,3,0,1
11272,5636,no,agreement,agreement,NA,NA
11273,5637,no,agreement,agreement,NA,NA
11274,5637,no,agreement,agreement,NA,NA
11275,5638,no,agreement,agreement,NA,NA
11276,5638,7,disagree,1,2,0
11277,5639,8,disagree,1,0,0
11278,5639,5,agree,2,3,0
11279,5640,10,agree,0,0,1
11280,5640,7,disagree,0,3,1
11281,5641,7,disagree,1,2,0
11282,5641,7,agree,1,1,0
11283,5642,9,agree,0,0,3
11284,5642,8,disagree,2,0,0
11285,5643,no,agreement,agreement,NA,NA
11286,5643,no,agreement,agreement,NA,NA
11287,5644,no,agreement,agreement,NA,NA
11288,5644,6,agree,2,0,2
11289,5645,8,agree,0,1,1
11290,5645,8,agree,0,2,2
11291,5646,10,agree,2,0,0
11292,5646,6,agree,0,0,1
11293,5647,4,agree,3,1,0
11294,5647,no,agreement,agreement,NA,NA
11295,5648,no,agreement,agreement,NA,NA
11296,5648,6,disagree,0,0,3
11297,5649,5,disagree,0,2,3
11298,5649,10,disagree,2,0,1
11299,5650,5,agree,1,1,0
11300,5650,6,agree,2,0,1
11301,5651,8,agree,0,2,1
11302,5651,7,agree,2,0,1
11303,5652,9,agree,3,1,0
11304,5652,7,agree,1,0,1
11305,5653,8,agree,1,3,0
11306,5653,9,agree,1,0,1
11307,5654,no,agreement,agreement,NA,NA
11308,5654,no,agreement,agreement,NA,NA
11309,5655,10,disagree,2,1,2
11310,5655,9,agree,0,0,1
11311,5656,10,agree,1,4,0
11312,5656,8,agree,3,0,1
11313,5657,10,agree,0,2,0
11314,5657,8,agree,0,2,0
11315,5658,6,agree,3,0,1
11316,5658,no,agreement,agreement,NA,NA
11317,5659,no,agreement,agreement,NA,NA
11318,5659,10,agree,3,1,0
11319,5660,9,agree,0,0,3
11320,5660,6,agree,3,0,1
11321,5661,6,agree,0,1,1
11322,5661,8,agree,0,0,4
11323,5662,10,agree,1,2,0
11324,5662,6,agree,2,0,4
11325,5663,10,agree,0,1,0
11326,5663,10,agree,1,1,0
11327,5664,6,agree,0,0,3
11328,5664,8,agree,0,2,0
11329,5665,8,agree,2,0,1
11330,5665,6,agree,1,1,0
11331,5666,4,agree,0,2,2
11332,5666,3,agree,0,1,2
11333,5667,6,agree,1,0,2
11334,5667,7,agree,2,0,1
11335,5668,8,agree,1,1,0
11336,5668,7,agree,1,3,0
11337,5669,7,agree,0,0,1
11338,5669,8,agree,0,3,1
11339,5670,9,agree,1,0,1
11340,5670,6,agree,0,0,1
11341,5671,6,agree,4,2,0
11342,5671,7,agree,0,1,2
11343,5672,7,agree,1,1,0
11344,5672,8,agree,2,0,0
11345,5673,8,agree,0,2,1
11346,5673,10,agree,1,0,0
11347,5674,9,agree,0,3,3
11348,5674,7,agree,0,1,3
11349,5675,8,agree,2,1,0
11350,5675,9,agree,1,0,1
11351,5676,5,agree,1,3,0
11352,5676,7,agree,2,1,0
11353,5677,6,agree,1,0,1
11354,5677,7,agree,1,3,0
11355,5678,9,agree,1,0,2
11356,5678,6,agree,0,1,2
11357,5679,7,agree,2,1,0
11358,5679,6,agree,1,2,0
11359,5680,6,agree,0,1,1
11360,5680,7,agree,0,1,1
11361,5681,6,agree,2,1,0
11362,5681,6,agree,2,0,0
11363,5682,6,agree,0,1,2
11364,5682,9,agree,1,0,3
11365,5683,8,agree,0,1,0
11366,5683,5,agree,0,2,3
11367,5684,10,agree,1,0,0
11368,5684,10,agree,1,0,1
11369,5685,7,agree,0,1,2
11370,5685,7,agree,1,1,0
11371,5686,8,agree,0,1,2
11372,5686,7,agree,1,0,2
11373,5687,8,agree,0,1,1
11374,5687,9,disagree,2,3,0
11375,5688,6,disagree,2,0,1
11376,5688,10,disagree,2,0,1
11377,5689,6,disagree,2,0,0
11378,5689,6,disagree,2,0,0
11379,5690,10,agree,0,0,2
11380,5690,8,agree,1,3,0
11381,5691,7,agree,1,0,1
11382,5691,6,agree,0,2,1
11383,5692,8,agree,0,1,1
11384,5692,9,agree,4,0,1
11385,5693,3,disagree,3,0,0
11386,5693,8,disagree,0,1,0
11387,5694,no,agreement,agreement,NA,NA
11388,5694,no,agreement,agreement,NA,NA
11389,5695,5,agree,2,1,0
11390,5695,5,agree,0,1,1
11391,5696,no,agreement,agreement,NA,NA
11392,5696,no,agreement,agreement,NA,NA
11393,5697,10,agree,0,3,1
11394,5697,6,agree,2,0,0
11395,5698,6,disagree,1,1,0
11396,5698,4,disagree,2,0,0
11397,5699,6,agree,0,2,0
11398,5699,8,agree,2,0,2
11399,5700,6,agree,2,0,2
11400,5700,6,agree,2,1,0
11401,5701,no,agreement,agreement,NA,NA
11402,5701,6,disagree,0,0,2
11403,5702,8,agree,2,2,0
11404,5702,10,agree,0,0,2
11405,5703,no,agreement,agreement,NA,NA
11406,5703,no,agreement,agreement,NA,NA
11407,5704,5,agree,0,1,1
11408,5704,7,agree,1,0,2
11409,5705,no,agreement,agreement,NA,NA
11410,5705,no,agreement,agreement,NA,NA
11411,5706,8,disagree,2,1,2
11412,5706,8,disagree,0,1,3
11413,5707,6,agree,0,1,4
11414,5707,9,agree,1,1,0
11415,5708,6,agree,0,2,1
11416,5708,7,agree,1,1,0
11417,5709,6,disagree,3,0,0
11418,5709,10,agree,0,1,0
11419,5710,9,agree,3,0,2
11420,5710,9,agree,1,1,0
11421,5711,8,agree,0,1,3
11422,5711,5,agree,1,1,1
11423,5712,5,agree,1,1,1
11424,5712,8,agree,0,0,4
11425,5713,10,agree,2,1,0
11426,5713,6,agree,3,0,0
11427,5714,10,agree,0,2,1
11428,5714,10,agree,0,2,2
11429,5715,6,agree,3,0,0
11430,5715,10,agree,2,1,0
11431,5716,6,agree,0,0,3
11432,5716,7,agree,2,0,1
11433,5717,8,agree,0,1,2
11434,5717,8,agree,2,0,1
11435,5718,10,agree,0,2,0
11436,5718,6,agree,2,0,0
11437,5719,8,agree,0,2,1
11438,5719,7,disagree,1,3,0
11439,5720,8,disagree,1,0,1
11440,5720,6,agree,1,2,0
11441,5721,10,agree,0,0,2
11442,5721,9,agree,3,0,0
11443,5722,10,agree,0,3,1
11444,5722,10,disagree,0,2,2
11445,5723,7,disagree,1,1,1
11446,5723,8,disagree,1,4,1
11447,5724,8,disagree,1,0,1
11448,5724,7,agree,2,0,1
11449,5725,7,agree,0,1,1
11450,5725,8,agree,2,1,0
11451,5726,8,agree,0,0,2
11452,5726,10,agree,0,2,0
11453,5727,8,agree,1,0,3
11454,5727,8,agree,0,1,1
11455,5728,6,agree,3,2,0
11456,5728,8,agree,1,1,0
11457,5729,7,agree,1,0,2
11458,5729,6,agree,0,3,0
11459,5730,10,agree,1,0,2
11460,5730,5,agree,1,2,0
11461,5731,4,agree,0,1,1
11462,5731,8,agree,0,1,0
11463,5732,8,agree,4,0,1
11464,5732,6,agree,1,0,0
11465,5733,9,agree,0,3,1
11466,5733,5,agree,0,1,3
11467,5734,9,agree,1,1,0
11468,5734,8,agree,0,0,4
11469,5735,10,agree,2,1,0
11470,5735,10,disagree,2,3,1
11471,5736,8,agree,2,0,2
11472,5736,8,agree,1,1,0
11473,5737,9,agree,0,0,3
11474,5737,10,agree,3,1,0
11475,5738,10,disagree,1,1,0
11476,5738,6,agree,2,1,0
11477,5739,6,agree,1,0,1
11478,5739,6,agree,2,0,0
11479,5740,10,agree,0,1,2
11480,5740,10,agree,0,1,0
11481,5741,6,agree,2,0,2
11482,5741,8,agree,1,1,0
11483,5742,8,agree,0,2,2
11484,5742,7,agree,1,1,1
11485,5743,6,agree,0,0,3
11486,5743,9,agree,1,4,0
11487,5744,8,agree,0,0,1
11488,5744,6,agree,0,0,1
11489,5745,7,agree,1,3,0
11490,5745,no,agreement,agreement,NA,NA
11491,5746,no,agreement,agreement,NA,NA
11492,5746,6,disagree,0,1,0
11493,5747,6,disagree,3,0,0
11494,5747,8,agree,1,1,0
11495,5748,6,agree,2,0,1
11496,5748,7,agree,0,1,1
11497,5749,6,agree,3,0,0
11498,5749,8,agree,0,1,1
11499,5750,6,agree,2,2,0
11500,5750,6,agree,1,0,1
11501,5751,7,agree,0,2,1
11502,5751,8,agree,0,2,2
11503,5752,8,agree,1,1,0
11504,5752,5,agree,1,2,1
11505,5753,6,agree,1,0,2
11506,5753,10,agree,0,0,2
11507,5754,8,agree,3,1,0
11508,5754,8,agree,0,2,1
11509,5755,8,agree,2,0,1
11510,5755,6,agree,3,0,0
11511,5756,7,agree,0,2,1
11512,5756,7,agree,1,3,0
11513,5757,8,agree,1,0,1
11514,5757,6,agree,1,2,0
11515,5758,8,agree,0,0,2
11516,5758,no,agreement,agreement,NA,NA
11517,5759,no,agreement,agreement,NA,NA
11518,5759,10,agree,1,0,2
11519,5760,9,agree,0,3,0
11520,5760,5,agree,1,1,1
11521,5761,5,agree,0,2,1
11522,5761,8,agree,0,2,3
11523,5762,7,agree,1,0,0
11524,5762,8,agree,1,0,1
11525,5763,6,agree,2,2,0
11526,5763,9,agree,0,0,3
11527,5764,10,agree,1,1,0
11528,5764,no,agreement,agreement,NA,NA
11529,5765,no,agreement,agreement,NA,NA
11530,5765,7,agree,3,1,0
11531,5766,7,agree,0,0,1
11532,5766,10,agree,1,0,1
11533,5767,9,agree,0,3,0
11534,5767,9,agree,3,0,0
11535,5768,10,agree,0,1,1
11536,5768,9,agree,1,0,1
11537,5769,8,agree,2,1,0
11538,5769,9,agree,3,0,0
11539,5770,7,agree,0,3,1
11540,5770,6,agree,0,2,0
11541,5771,10,agree,2,0,1
11542,5771,no,agreement,agreement,NA,NA
11543,5772,no,agreement,agreement,NA,NA
11544,5772,10,agree,0,1,2
11545,5773,9,agree,3,0,0
11546,5773,6,agree,0,1,4
11547,5774,6,agree,1,0,0
11548,5774,10,disagree,2,4,1
11549,5775,7,agree,1,0,1
11550,5775,8,agree,0,2,1
11551,5776,6,agree,0,2,0
11552,5776,6,agree,1,0,2
11553,5777,6,agree,1,1,0
11554,5777,7,agree,2,0,1
11555,5778,8,agree,1,0,1
11556,5778,7,agree,1,4,0
11557,5779,10,agree,1,3,0
11558,5779,8,agree,0,0,2
11559,5780,9,agree,0,3,3
11560,5780,10,agree,1,0,0
11561,5781,no,agreement,agreement,NA,NA
11562,5781,no,agreement,agreement,NA,NA
11563,5782,8,agree,0,0,2
11564,5782,6,agree,2,1,0
11565,5783,10,agree,0,0,2
11566,5783,6,agree,4,1,0
11567,5784,7,agree,0,1,2
11568,5784,6,agree,2,0,1
11569,5785,10,agree,2,0,0
11570,5785,6,agree,0,2,1
11571,5786,6,agree,1,1,0
11572,5786,7,agree,0,1,2
11573,5787,no,agreement,agreement,NA,NA
11574,5787,no,agreement,agreement,NA,NA
11575,5788,10,agree,0,1,2
11576,5788,9,agree,3,0,0
11577,5789,8,agree,0,0,2
11578,5789,6,agree,3,1,0
11579,5790,7,agree,0,1,3
11580,5790,9,agree,1,0,1
11581,5791,6,agree,1,0,2
11582,5791,7,agree,1,1,0
11583,5792,6,agree,0,2,1
11584,5792,6,agree,2,0,1
11585,5793,6,agree,1,2,0
11586,5793,7,agree,1,0,2
11587,5794,6,disagree,1,1,1
11588,5794,9,agree,1,2,0
11589,5795,7,agree,0,1,3
11590,5795,6,agree,0,0,2
11591,5796,8,agree,1,2,0
11592,5796,9,agree,0,1,3
11593,5797,8,agree,1,2,0
11594,5797,8,agree,0,2,0
11595,5798,6,agree,1,0,2
11596,5798,10,agree,0,2,1
11597,5799,8,agree,2,0,0
11598,5799,no,agreement,agreement,NA,NA
11599,5800,no,agreement,agreement,NA,NA
11600,5800,9,disagree,0,2,1
11601,5801,7,disagree,2,1,1
11602,5801,10,disagree,1,1,0
11603,5802,7,agree,1,0,1
11604,5802,5,agree,0,1,2
11605,5803,10,agree,1,0,0
11606,5803,5,agree,0,3,1
11607,5804,10,agree,0,1,0
11608,5804,8,agree,3,0,2
11609,5805,5,agree,1,0,3
11610,5805,7,agree,0,1,1
11611,5806,7,disagree,0,1,2
11612,5806,10,disagree,2,2,0
11613,5807,6,disagree,1,1,0
11614,5807,6,agree,0,0,3
11615,5808,7,agree,1,1,0
11616,5808,7,agree,1,2,0
11617,5809,8,agree,1,0,1
11618,5809,7,agree,1,0,1
11619,5810,7,agree,0,2,1
11620,5810,10,disagree,3,1,1
11621,5811,10,disagree,0,1,0
11622,5811,10,agree,0,2,1
11623,5812,9,agree,3,0,0
11624,5812,10,agree,1,1,1
11625,5813,6,agree,3,0,0
11626,5813,no,agreement,agreement,NA,NA
11627,5814,no,agreement,agreement,NA,NA
11628,5814,10,agree,0,0,2
11629,5815,8,agree,3,2,0
11630,5815,7,agree,2,1,0
11631,5816,6,agree,0,1,1
11632,5816,6,agree,1,0,0
11633,5817,7,agree,0,4,1
11634,5817,8,agree,2,4,0
11635,5818,10,agree,0,0,1
11636,5818,no,agreement,agreement,NA,NA
11637,5819,no,agreement,agreement,NA,NA
11638,5819,10,disagree,3,2,1
11639,5820,7,agree,0,0,1
11640,5820,3,agree,3,1,0
11641,5821,10,agree,2,0,1
11642,5821,6,agree,0,3,0
11643,5822,9,agree,0,2,1
11644,5822,7,agree,1,2,0
11645,5823,4,agree,0,1,4
11646,5823,9,agree,1,0,0
11647,5824,10,agree,0,2,0
11648,5824,8,agree,1,0,2
11649,5825,no,agreement,agreement,NA,NA
11650,5825,no,agreement,agreement,NA,NA
11651,5826,10,disagree,3,2,2
11652,5826,6,agree,2,3,0
11653,5827,5,agree,0,0,1
11654,5827,10,agree,1,1,0
11655,5828,6,agree,2,0,2
11656,5828,6,agree,0,0,3
11657,5829,10,agree,1,1,1
11658,5829,10,agree,3,0,1
11659,5830,9,agree,0,1,0
11660,5830,10,agree,0,2,0
11661,5831,8,agree,2,0,1
11662,5831,8,disagree,1,3,1
11663,5832,6,agree,0,0,2
11664,5832,8,agree,2,1,0
11665,5833,no,agreement,agreement,NA,NA
11666,5833,no,agreement,agreement,NA,NA
11667,5834,8,agree,0,1,2
11668,5834,6,agree,2,0,0
11669,5835,6,agree,0,2,0
11670,5835,6,agree,3,0,1
11671,5836,10,agree,1,1,0
11672,5836,5,agree,0,1,2
11673,5837,8,agree,0,0,2
11674,5837,8,agree,2,1,0
11675,5838,no,agreement,agreement,NA,NA
11676,5838,8,disagree,0,1,1
11677,5839,6,agree,0,1,2
11678,5839,8,agree,2,1,0
11679,5840,8,agree,0,0,1
11680,5840,10,agree,2,3,0
11681,5841,7,agree,1,3,0
11682,5841,6,agree,0,0,1
11683,5842,10,agree,1,0,2
11684,5842,6,agree,0,2,0
11685,5843,9,agree,0,3,0
11686,5843,7,agree,1,0,1
11687,5844,7,agree,3,2,0
11688,5844,10,agree,0,0,1
11689,5845,6,agree,2,1,0
11690,5845,6,agree,0,1,1
11691,5846,7,agree,1,0,1
11692,5846,9,agree,1,4,0
11693,5847,8,agree,0,3,1
11694,5847,6,agree,2,0,0
11695,5848,7,agree,4,0,1
11696,5848,9,agree,0,1,0
11697,5849,6,agree,0,0,2
11698,5849,8,agree,2,1,0
11699,5850,6,agree,0,2,4
11700,5850,10,agree,1,0,0
11701,5851,10,disagree,1,1,0
11702,5851,6,agree,0,2,2
11703,5852,8,agree,1,1,0
11704,5852,6,agree,3,0,0
11705,5853,10,agree,0,2,1
11706,5853,8,agree,2,1,0
11707,5854,5,agree,1,0,1
11708,5854,7,disagree,1,1,1
11709,5855,10,agree,0,1,0
11710,5855,9,agree,3,0,2
11711,5856,9,agree,3,0,1
11712,5856,9,agree,0,1,0
11713,5857,10,agree,2,0,1
11714,5857,8,agree,0,4,0
11715,5858,9,agree,0,1,0
11716,5858,5,agree,3,0,1
11717,5859,5,agree,0,0,1
11718,5859,10,agree,2,3,0
11719,5860,6,agree,0,0,2
11720,5860,8,agree,2,1,0
11721,5861,7,agree,0,1,1
11722,5861,7,agree,3,0,1
11723,5862,no,agreement,agreement,NA,NA
11724,5862,no,agreement,agreement,NA,NA
11725,5863,10,disagree,1,1,3
11726,5863,8,agree,2,4,0
11727,5864,10,agree,0,0,1
11728,5864,10,agree,0,0,1
11729,5865,8,agree,3,1,0
11730,5865,5,agree,3,0,1
11731,5866,4,agree,0,1,1
11732,5866,6,agree,0,1,0
11733,5867,10,agree,2,0,2
11734,5867,4,agree,0,2,2
11735,5868,6,agree,1,0,0
11736,5868,8,agree,2,0,3
11737,5869,10,agree,0,1,0
11738,5869,4,agree,0,0,4
11739,5870,10,agree,1,2,0
11740,5870,10,agree,0,1,0
11741,5871,6,agree,3,0,1
11742,5871,4,agree,0,0,2
11743,5872,10,agree,3,1,0
11744,5872,8,agree,1,2,0
11745,5873,9,agree,1,0,1
11746,5873,6,agree,1,0,1
11747,5874,6,agree,1,3,0
11748,5874,10,agree,1,0,1
11749,5875,6,agree,0,1,3
11750,5875,10,agree,0,1,3
11751,5876,2,agree,2,0,0
11752,5876,5,agree,0,1,1
11753,5877,6,agree,1,0,3
11754,5877,8,agree,3,2,0
11755,5878,10,agree,0,0,1
11756,5878,5,agree,1,1,0
11757,5879,8,agree,3,0,1
11758,5879,8,agree,2,0,3
11759,5880,10,agree,0,2,0
11760,5880,6,disagree,1,0,0
11761,5881,9,disagree,0,3,0
11762,5881,10,agree,1,0,0
11763,5882,6,agree,0,3,3
11764,5882,8,agree,0,4,0
11765,5883,10,agree,1,0,1
11766,5883,8,agree,0,1,3
11767,5884,9,agree,2,1,0
11768,5884,8,disagree,1,0,1
11769,5885,9,disagree,1,3,1
11770,5885,9,agree,0,3,0
11771,5886,4,agree,1,0,2
11772,5886,7,agree,0,2,3
11773,5887,6,agree,1,1,0
11774,5887,8,agree,3,1,0
11775,5888,10,agree,0,0,2
11776,5888,3,agree,2,3,0
11777,5889,6,agree,0,0,1
11778,5889,8,agree,1,1,0
11779,5890,6,agree,0,1,2
11780,5890,7,agree,0,0,1
11781,5891,8,agree,4,1,0
11782,5891,10,agree,0,0,1
11783,5892,7,agree,3,1,0
11784,5892,9,agree,0,1,2
11785,5893,7,agree,3,0,1
11786,5893,10,agree,0,2,0
11787,5894,8,agree,2,0,2
11788,5894,6,agree,0,4,1
11789,5895,8,agree,1,0,1
11790,5895,no,agreement,agreement,NA,NA
11791,5896,no,agreement,agreement,NA,NA
11792,5896,6,agree,0,1,2
11793,5897,10,agree,2,0,0
11794,5897,7,agree,1,0,1
11795,5898,8,agree,0,1,3
11796,5898,8,agree,1,4,0
11797,5899,8,agree,0,0,1
11798,5899,8,agree,1,0,1
11799,5900,5,agree,1,4,0
11800,5900,6,agree,0,1,0
11801,5901,6,agree,3,0,1
11802,5901,6,agree,2,0,1
11803,5902,8,agree,0,4,0
11804,5902,8,agree,0,1,0
11805,5903,4,agree,4,0,1
11806,5903,8,disagree,2,1,1
11807,5904,6,disagree,0,2,0
11808,5904,9,disagree,1,0,0
11809,5905,4,disagree,0,0,1
11810,5905,8,agree,4,0,0
11811,5906,10,agree,0,1,2
11812,5906,no,agreement,agreement,NA,NA
11813,5907,no,agreement,agreement,NA,NA
11814,5907,4,disagree,0,2,1
11815,5908,10,agree,1,3,0
11816,5908,8,agree,0,0,1
11817,5909,no,agreement,agreement,NA,NA
11818,5909,no,agreement,agreement,NA,NA
11819,5910,8,agree,0,2,0
11820,5910,10,agree,1,0,2
11821,5911,6,agree,0,1,2
11822,5911,7,agree,1,1,0
11823,5912,9,agree,0,0,1
11824,5912,8,agree,3,1,0
11825,5913,8,agree,0,4,0
11826,5913,6,agree,1,0,1
11827,5914,10,agree,2,2,0
11828,5914,6,agree,0,0,3
11829,5915,8,agree,1,0,2
11830,5915,5,agree,0,1,2
11831,5916,no,agreement,agreement,NA,NA
11832,5916,no,agreement,agreement,NA,NA
11833,5917,8,agree,0,0,2
11834,5917,10,agree,3,1,0
11835,5918,7,agree,3,0,1
11836,5918,6,agree,0,1,1
11837,5919,10,disagree,2,1,3
11838,5919,no,agreement,agreement,NA,NA
11839,5920,6,disagree,1,1,1
11840,5920,9,agree,0,1,1
11841,5921,7,agree,3,1,0
11842,5921,5,agree,0,1,3
11843,5922,8,agree,1,0,0
11844,5922,6,agree,1,0,1
11845,5923,5,agree,1,2,0
11846,5923,6,agree,3,0,0
11847,5924,1,agree,0,2,1
11848,5924,7,agree,1,1,0
11849,5925,9,agree,0,0,3
11850,5925,8,agree,2,3,0
11851,5926,6,agree,0,0,1
11852,5926,8,agree,1,2,0
11853,5927,7,agree,1,0,3
11854,5927,7,agree,1,1,0
11855,5928,6,agree,3,0,1
11856,5928,6,agree,1,0,2
11857,5929,6,agree,1,1,0
11858,5929,9,agree,3,0,0
11859,5930,7,agree,0,1,1
11860,5930,6,agree,0,1,4
11861,5931,5,agree,1,0,0
11862,5931,8,agree,1,0,3
11863,5932,7,agree,1,1,0
11864,5932,8,agree,1,0,2
11865,5933,6,agree,1,2,0
11866,5933,5,disagree,2,0,1
11867,5934,7,disagree,0,2,1
11868,5934,10,disagree,1,2,0
11869,5935,no,agreement,agreement,NA,NA
11870,5935,6,agree,2,0,2
11871,5936,10,agree,0,2,0
11872,5936,10,agree,1,1,0
11873,5937,9,agree,0,0,3
11874,5937,no,agreement,agreement,NA,NA
11875,5938,no,agreement,agreement,NA,NA
11876,5938,10,agree,2,0,1
11877,5939,7,agree,0,3,1
11878,5939,10,agree,2,1,0
11879,5940,6,agree,0,0,3
11880,5940,10,agree,2,0,2
11881,5941,6,agree,0,3,0
11882,5941,8,agree,0,2,2
11883,5942,8,agree,1,0,1
11884,5942,8,agree,3,0,1
11885,5943,6,agree,0,2,1
11886,5943,6,disagree,0,0,1
11887,5944,9,disagree,4,1,0
11888,5944,8,agree,1,0,2
11889,5945,7,agree,2,1,0
11890,5945,9,agree,0,3,0
11891,5946,10,agree,1,0,2
11892,5946,6,agree,1,0,2
11893,5947,6,agree,0,2,2
11894,5947,8,agree,0,2,1
11895,5948,8,agree,2,0,0
11896,5948,9,agree,3,0,0
11897,5949,10,agree,0,1,1
11898,5949,no,agreement,agreement,NA,NA
